domainid,siteid,plotid,subplotid,nestedsubplotid,tagid,individualid,plantstatus,stemdiameter,measurementheight,vdapexheight,vdbaseheight,vdapexbreakheight,vdbasebreakheight,basecrownheight,maxcrowndiameter,ninetycrowndiameter,breakdiameter,canopyposition,shape,basalstemdiameter,basalstemdiametermeasurementheight,maxbasecrowndiameter,ninetybasecrowndiameter,remarks,recordedby,measuredby
D08,DELA,DELA_044,23,,09663,NEON.PLA.D08.DELA.09663,1,11.2,130,8.2,-1.4,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,4,04473,NEON.PLA.D08.DELA.04473,1,1.7,50,,,,,,,,,,,,,,,Case f,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,4,04472,NEON.PLA.D08.DELA.04472,1,12.2,130,6.9,-1.5,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,4,04472A,NEON.PLA.D08.DELA.04472A,1,14.8,130,,,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,4,09755,NEON.PLA.D08.DELA.09755,1,1,50,,,,,,,,,,,,,,,Case f,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,4,04471,NEON.PLA.D08.DELA.04471,1,5.3,130,3.6,-1.6,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,4,04469,NEON.PLA.D08.DELA.04469,1,2.8,50,,,,,,,,,,,,,,,Case f,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,,09756,NEON.PLA.D08.DELA.09756,1,2.6,50,,,,,,,,,,,,,,,Case f,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,2,12878,NEON.PLA.D08.DELA.12878,1,1.2,50,,,,,,,,,,,,,,,Case f,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,2,04468,NEON.PLA.D08.DELA.04468,1,1.3,50,,,,,,,,,,,,,,,Case f,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,,09757,NEON.PLA.D08.DELA.09757,1,1.8,130,,,,,,,,,,,,,,,Case a,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,4,04467,NEON.PLA.D08.DELA.04467,1,7.1,130,5.6,-1.5,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,4,04470,NEON.PLA.D08.DELA.04470,1,11,130,7.3,-1.6,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,,09772,NEON.PLA.D08.DELA.09772,1,1.1,50,,,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,1,09758,NEON.PLA.D08.DELA.09758,1,1.8,50,,,,,,,,,,,,,,,Case f,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,1,09759,NEON.PLA.D08.DELA.09759,1,1,50,,,,,,,,,,,,,,,Case a,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,2,04464,NEON.PLA.D08.DELA.04464,1,24.2,130,12,-1.5,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,2,04449A,NEON.PLA.D08.DELA.04449A,9,20.4,130,2,-1.4,1.1,-1.4,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,,09768,NEON.PLA.D08.DELA.09768,1,1.9,50,,,,,,,,,,,,,,,Case f,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,1,09767,NEON.PLA.D08.DELA.09767,1,1.1,50,,,,,,,,,,,,,,,Case f,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,1,09766,NEON.PLA.D08.DELA.09766,1,1.9,50,,,,,,,,,,,,,,,Case f,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,1,04496,NEON.PLA.D08.DELA.04496,1,13,130,7.2,-1.5,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,,09769,NEON.PLA.D08.DELA.09769,1,1.9,50,,,,,,,,,,,,,,,Case f,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,2,04450,NEON.PLA.D08.DELA.04450,1,25.2,130,12.3,-1.4,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,2,12876,NEON.PLA.D08.DELA.12876,1,1.7,50,,,,,,,,,,,,,,,Case f,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,2,12875,NEON.PLA.D08.DELA.12875,1,1.4,50,,,,,,,,,,,,,,,Case f,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,,01298,NEON.PLA.D08.DELA.01298,1,1.4,50,,,,,,,,,,,,,,,Case k,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,2,04452,NEON.PLA.D08.DELA.04452,8,,,,,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,2,04451,NEON.PLA.D08.DELA.04451,1,2.9,130,,,,,,,,,,,,,,,Case k,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,4,01299,NEON.PLA.D08.DELA.01299,1,1.9,130,,,,,,,,,,,,,,,Case a,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,2,04453,NEON.PLA.D08.DELA.04453,1,3.6,135,4.1,0,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,,,01300,NEON.PLA.D08.DELA.01300,1,1.3,130,,,,,,,,,,,,,,,Case a,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,2,12877,NEON.PLA.D08.DELA.12877,1,1.5,50,,,,,,,,,,,,,,,Case f,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,2,04454,NEON.PLA.D08.DELA.04454,1,9.8,130,8.4,-1.5,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,2,09658,NEON.PLA.D08.DELA.09658,1,1.5,130,2.9,0,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,2,04455,NEON.PLA.D08.DELA.04455,1,5.6,130,4.6,-1.5,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,2,04456,NEON.PLA.D08.DELA.04456,1,1.3,130,3.9,0,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,2,04457,NEON.PLA.D08.DELA.04457,1,6.9,130,4.3,-1.5,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,2,12524,NEON.PLA.D08.DELA.12524,16,,,,,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,2,09659,NEON.PLA.D08.DELA.09659,1,5,130,5.3,-1.5,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,2,04458,NEON.PLA.D08.DELA.04458,1,7,130,7.6,-1.5,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,4,04466,NEON.PLA.D08.DELA.04466,1,2.5,130,,,,,,,,,,,,,,,Case e,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,2,04462,NEON.PLA.D08.DELA.04462,1,11.8,130,5.7,-1.6,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,2,04475,NEON.PLA.D08.DELA.04475,1,7.4,130,5.3,-1.5,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,2,04461,NEON.PLA.D08.DELA.04461,1,7.8,130,3.7,-1.6,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,2,04465,NEON.PLA.D08.DELA.04465,1,1.4,50,,,,,,,,,,,,,,,Case f,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,4,04466,NEON.PLA.D08.DELA.04466,1,1.7,130,,,,,,,,,,,,,,,Case e,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,4,04466,NEON.PLA.D08.DELA.04466,1,1.3,130,,,,,,,,,,,,,,,Case e,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,2,01163,NEON.PLA.D08.DELA.01163,2,3.9,130,2.9,0,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,2,04459,NEON.PLA.D08.DELA.04459,1,3.9,130,5.2,-1.6,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,4,04477,NEON.PLA.D08.DELA.04477,1,1.1,130,2.3,0,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,4,04478,NEON.PLA.D08.DELA.04478,1,6.6,130,4.7,-1.5,,,,7,5.8,,,inverted cone,8.8,10,0.5,0.5,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,4,04478,NEON.PLA.D08.DELA.04478,1,1.7,130,4.7,-1.5,,,,7,5.8,,,inverted cone,2.2,10,0.5,0.5,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,4,04478,NEON.PLA.D08.DELA.04478,1,,,4.7,-1.5,,,,7,5.8,,,inverted cone,1,10,0.5,0.5,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,4,04478,NEON.PLA.D08.DELA.04478,1,,,4.7,-1.5,,,,7,5.8,,,inverted cone,1,10,0.5,0.5,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,4,04478,NEON.PLA.D08.DELA.04478,1,,,4.7,-1.5,,,,7,5.8,,,inverted cone,1.5,10,0.5,0.5,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,4,04479,NEON.PLA.D08.DELA.04479,1,1.2,130,2.9,0,,,,1.4,1.3,,,inverted cone,2,10,0.2,0.2,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,4,09661,NEON.PLA.D08.DELA.09661,2,1.7,130,1.6,0,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,,09753,NEON.PLA.D08.DELA.09753,1,2.3,130,,,,,,,,,,,,,,,Case a,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,4,04482,NEON.PLA.D08.DELA.04482,1,7.8,130,6.4,-1.5,,,,5.2,4,,,cylinder,11.2,10,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,4,04481,NEON.PLA.D08.DELA.04481,1,4.5,50,,,,,,,,,,,,,,,Case f,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,4,04480,NEON.PLA.D08.DELA.04480,1,4.2,50,,,,,,,,,,,,,,,Case f,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,4,09657,NEON.PLA.D08.DELA.09657,1,14,130,8.9,-1.6,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,4,04476,NEON.PLA.D08.DELA.04476,2,,,0.3,0,,,,,,,,,1.2,10,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,,12516,NEON.PLA.D08.DELA.12516,1,1.2,130,,,,,,,,,,,,,,,Case a,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,,09754,NEON.PLA.D08.DELA.09754,1,1.5,130,,,,,,,,,,,,,,,Case a,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,,09763,NEON.PLA.D08.DELA.09763,1,1.8,50,,,,,,,,,,,,,,,Case f,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,,09764,NEON.PLA.D08.DELA.09764,1,1.5,50,,,,,,,,,,,,,,,Case f,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,23,1,04495,NEON.PLA.D08.DELA.04495,16,,,,,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,1,04433,NEON.PLA.D08.DELA.04433,1,19.3,130,13.8,-1.5,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,4,04432,NEON.PLA.D08.DELA.04432,1,26.7,130,16.4,-1.5,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,1,12872,NEON.PLA.D08.DELA.12872,1,,,1.5,0,,,,0.9,0.8,,,cylinder,1,10,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,1,04427,NEON.PLA.D08.DELA.04427,1,4.5,130,5.1,0,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,1,04426,NEON.PLA.D08.DELA.04426,1,6.6,130,5.6,-1.6,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,1,04435,NEON.PLA.D08.DELA.04435,1,6.7,50,,,,,,,,,,,,,,,Case f,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,1,04434,NEON.PLA.D08.DELA.04434,1,22.5,130,11.6,-1.5,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,1,04436,NEON.PLA.D08.DELA.04436,1,5.1,130,2.9,-1.5,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,1,09736,NEON.PLA.D08.DELA.09736,1,1.1,50,,,,,,,,,,,,,,,Case f,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,1,04437,NEON.PLA.D08.DELA.04437,1,5.2,130,4.8,-1.4,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,1,09743,NEON.PLA.D08.DELA.09743,1,2.2,50,,,,,,,,,,,,,,,Case f,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,3,04445,NEON.PLA.D08.DELA.04445,1,13.7,130,5.6,-1.5,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,3,09744,NEON.PLA.D08.DELA.09744,1,2.1,130,,,,,,,,,,,,,,,Case b,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,,12871,NEON.PLA.D08.DELA.12871,1,1.6,130,,,,,,,,,,,,,,,Case b,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,,12874,NEON.PLA.D08.DELA.12874,1,1.3,130,,,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,3,04446,NEON.PLA.D08.DELA.04446,1,25.3,130,16.2,-1.6,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,,09747,NEON.PLA.D08.DELA.09747,1,7.3,50,,,,,,,,,,,,,,,Case f,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,,09746,NEON.PLA.D08.DELA.09746,1,3.1,50,,,,,,,,,,,,,,,Case k,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,,09746,NEON.PLA.D08.DELA.09746,1,1.2,130,,,,,,,,,,,,,,,Case k,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,1,12513,NEON.PLA.D08.DELA.12513,1,8.7,130,4.2,-1.5,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,1,04447,NEON.PLA.D08.DELA.04447,1,46,130,19.2,-1.4,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,,09665,NEON.PLA.D08.DELA.09665,1,11.5,130,10.7,-1.5,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,4,04423,NEON.PLA.D08.DELA.04423,1,10.2,130,4.4,-1.5,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,,04423A,NEON.PLA.D08.DELA.04423A,1,5.8,130,,,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,4,04429,NEON.PLA.D08.DELA.04429,1,2.8,130,3.2,0,,,0.9,3.6,2,,,ellipsoid or sphere,3.4,10,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,4,04430,NEON.PLA.D08.DELA.04430,1,16.7,130,16.3,-1.6,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,1,12522,NEON.PLA.D08.DELA.12522,16,,,,,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,1,04443,NEON.PLA.D08.DELA.04443,1,22.8,130,14.4,-1.6,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,,09748,NEON.PLA.D08.DELA.09748,1,4.5,50,,,,,,,,,,,,,,,Case f,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,2,04444,NEON.PLA.D08.DELA.04444,1,13.9,130,10.3,-1.6,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,2,09738,NEON.PLA.D08.DELA.09738,1,6.7,50,,,,,,,,,,,,,,,Case f,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,2,04442,NEON.PLA.D08.DELA.04442,2,25,130,11.7,-1.4,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,2,09739,NEON.PLA.D08.DELA.09739,1,2.8,50,,,,,,,,,,,,,,,Case f,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,2,04440,NEON.PLA.D08.DELA.04440,1,103.2,130,25.7,-1.4,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,,09737,NEON.PLA.D08.DELA.09737,1,6.5,50,,,,,,,,,,,,,,,Case f,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,2,04441,NEON.PLA.D08.DELA.04441,1,12.3,130,10.6,-1.5,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,4,04421,NEON.PLA.D08.DELA.04421,1,17.9,130,15.8,-1.6,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,4,04406,NEON.PLA.D08.DELA.04406,1,12.8,130,7.5,-1.5,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,4,04419,NEON.PLA.D08.DELA.04419,1,3.4,50,,,,,,,,,,,,,,,Case k,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,4,04415,NEON.PLA.D08.DELA.04415,1,3.6,130,2.3,-1.5,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,4,09666,NEON.PLA.D08.DELA.09666,1,,,1.3,0,,,,,,,,,1.9,10,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,4,04416,NEON.PLA.D08.DELA.04416,1,1.4,130,2.1,0,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,4,09667,NEON.PLA.D08.DELA.09667,1,,,1.4,0,,,,,,,,,1.2,10,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,4,04414,NEON.PLA.D08.DELA.04414,1,1.8,130,2.9,0,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,4,04407,NEON.PLA.D08.DELA.04407,1,1.9,130,2.5,0,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,4,04401,NEON.PLA.D08.DELA.04401,1,1.3,130,2.1,0,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,4,04418,NEON.PLA.D08.DELA.04418,1,3.3,130,3.4,0,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,4,04419,NEON.PLA.D08.DELA.04419,1,2.1,130,,,,,,,,,,,,,,,Case k,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,4,04411,NEON.PLA.D08.DELA.04411,1,1.8,130,4.3,0,,,,1.6,1.6,,,inverted cone,2.3,10,0.7,0.7,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,4,04410,NEON.PLA.D08.DELA.04410,1,1.4,130,3.1,0,,,,1.2,1.1,,,cylinder,1.7,10,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,4,04409,NEON.PLA.D08.DELA.04409,1,1.7,130,2.4,0,,,0.4,2.8,1.1,,,ellipsoid or sphere,2.2,10,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,4,04409,NEON.PLA.D08.DELA.04409,1,,,2.4,0,,,0.4,2.8,1.1,,,ellipsoid or sphere,1.2,10,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,4,04408,NEON.PLA.D08.DELA.04408,1,4.1,130,6.1,0,,,,3.8,2.2,,,inverted cone,6,10,0.4,0.4,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,4,04402,NEON.PLA.D08.DELA.04402,1,16.2,130,12.6,-1.6,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,4,04412,NEON.PLA.D08.DELA.04412,1,3.5,50,,,,,,,,,,,,,,,Case f,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,4,04403,NEON.PLA.D08.DELA.04403,1,5.4,130,3.2,-1.5,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,4,04413,NEON.PLA.D08.DELA.04413,1,5.1,50,,,,,,,,,,,,,,,Case f,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,4,04404,NEON.PLA.D08.DELA.04404,1,12.9,130,7,-1.5,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,4,09745,NEON.PLA.D08.DELA.09745,1,4,50,,,,,,,,,,,,,,,Case f,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,4,04405,NEON.PLA.D08.DELA.04405,1,9.4,130,9,-1.5,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,4,12873,NEON.PLA.D08.DELA.12873,1,,,1.4,0,,,,1.1,0.9,,,cylinder,1.3,10,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,1,12517,NEON.PLA.D08.DELA.12517,16,,,,,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,1,04425,NEON.PLA.D08.DELA.04425,16,,,,,,,,,,,,,,,,,,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_044,41,,09735,NEON.PLA.D08.DELA.09735,1,1.3,50,,,,,,,,,,,,,,,Case f,khildebrand@battelleecology.org,kparis@battelleecology.org
D08,DELA,DELA_048,39,1,12598,NEON.PLA.D08.DELA.12598,15,,,,,,,,,,,,,,,,,,kparis@battelleecology.org,charrell@battelleecology.org
D08,DELA,DELA_048,39,1,03696,NEON.PLA.D08.DELA.03696,1,13.8,130,5.7,-1.4,,,,,,,,,,,,,,kparis@battelleecology.org,charrell@battelleecology.org
D08,DELA,DELA_048,39,1,03695,NEON.PLA.D08.DELA.03695,1,2.3,50,,,,,,,,,,,,,,,Case F,kparis@battelleecology.org,charrell@battelleecology.org
D08,DELA,DELA_048,39,1,03690,NEON.PLA.D08.DELA.03690,1,1.6,130,,,,,,,,,,,,,,,Case A,kparis@battelleecology.org,charrell@battelleecology.org
D08,DELA,DELA_048,39,1,12599,NEON.PLA.D08.DELA.12599,1,1.6,130,,,,,,,,,,,,,,,Case A,kparis@battelleecology.org,charrell@battelleecology.org
D08,DELA,DELA_048,39,1,03697,NEON.PLA.D08.DELA.03697,1,1.6,130,,,,,,,,,,,,,,,Case A,kparis@battelleecology.org,charrell@battelleecology.org
D08,DELA,DELA_048,39,1,03686,NEON.PLA.D08.DELA.03686,1,1.9,130,,,,,,,,,,,,,,,Case A,kparis@battelleecology.org,charrell@battelleecology.org
D08,DELA,DELA_048,39,1,03692,NEON.PLA.D08.DELA.03692,1,7,130,3.2,0,,,,,,,,,,,,,,kparis@battelleecology.org,charrell@battelleecology.org
D08,DELA,DELA_048,39,1,10324,NEON.PLA.D08.DELA.10324,1,3,50,,,,,,,,,,,,,,,Case F,kparis@battelleecology.org,charrell@battelleecology.org
D08,DELA,DELA_048,39,1,03700,NEON.PLA.D08.DELA.03700,1,2,50,,,,,,,,,,,,,,,Case F,kparis@battelleecology.org,charrell@battelleecology.org
D08,DELA,DELA_048,39,1,03694,NEON.PLA.D08.DELA.03694,1,1.9,50,,,,,,,,,,,,,,,Case F,kparis@battelleecology.org,charrell@battelleecology.org
D08,DELA,DELA_048,39,1,03679,NEON.PLA.D08.DELA.03679,1,10,130,5.1,0,,,,,,,,,,,,,,kparis@battelleecology.org,charrell@battelleecology.org
D08,DELA,DELA_048,39,1,03698,NEON.PLA.D08.DELA.03698,1,5.4,130,4.1,-1.8,,,,,,,,,,,,,,kparis@battelleecology.org,charrell@battelleecology.org
D08,DELA,DELA_048,39,1,03691,NEON.PLA.D08.DELA.03691,1,16.5,170,4,-1.4,,,,,,,,,,,,,,kparis@battelleecology.org,charrell@battelleecology.org
D08,DELA,DELA_048,39,1,03684,NEON.PLA.D08.DELA.03684,1,26.4,130,9.1,-1.5,,,,,,,,,,,,,,kparis@battelleecology.org,charrell@battelleecology.org
D08,DELA,DELA_048,39,1,03699,NEON.PLA.D08.DELA.03699,1,5,130,2.8,-1.5,,,,,,,,,,,,,,kparis@battelleecology.org,charrell@battelleecology.org
