domainid,siteid,plotid,subplotid,nestedsubplotid,tagid,individualid,plantstatus,stemdiameter,measurementheight,vdapexheight,vdbaseheight,vdapexbreakheight,vdbasebreakheight,basecrownheight,maxcrowndiameter,ninetycrowndiameter,breakdiameter,canopyposition,shape,basalstemdiameter,basalstemdiametermeasurementheight,maxbasecrowndiameter,ninetybasecrowndiameter,remarks,recordedby,measuredby
D02,SERC,SERC_047,21,,09673,NEON.PLA.D02.SERC.09673,1,53.8,130,24.9,-1.2,,,,,,,,,,,,,,Lcard@battelleecology.org,jward@battelleecology.org
D02,SERC,SERC_047,21,4,09674,NEON.PLA.D02.SERC.09674,1,9.9,130,5.6,-1.2,,,,,,,,,,,,,,Lcard@battelleecology.org,jward@battelleecology.org
D02,SERC,SERC_047,23,,09653,NEON.PLA.D02.SERC.09653,1,89,130,33.4,-1,,,,,,,,,,,,,,Lcard@battelleecology.org,jward@battelleecology.org
D02,SERC,SERC_047,23,,09652,NEON.PLA.D02.SERC.09652,1,27.7,130,13.8,-0.9,,,,,,,,,,,,,,Lcard@battelleecology.org,jward@battelleecology.org
D02,SERC,SERC_047,23,4,09691,NEON.PLA.D02.SERC.09691,1,7.5,130,6,-0.3,,,,,,,,,,,,,,Lcard@battelleecology.org,jward@battelleecology.org
D02,SERC,SERC_047,23,4,00182,NEON.PLA.D02.SERC.00182,1,9.4,130,7.5,-0.2,,,,,,,,,,,,,,Lcard@battelleecology.org,jward@battelleecology.org
D02,SERC,SERC_047,23,4,00182,NEON.PLA.D02.SERC.00182,1,6.2,130,7.5,-0.2,,,,,,,,,,,,,,Lcard@battelleecology.org,jward@battelleecology.org
D02,SERC,SERC_047,23,4,00182,NEON.PLA.D02.SERC.00182,2,6,130,7.5,-0.2,,,,,,,,,,,,,,Lcard@battelleecology.org,jward@battelleecology.org
D02,SERC,SERC_047,23,,09661,NEON.PLA.D02.SERC.09661,1,15.7,130,21,-0.2,,,,,,,,,,,,,,Lcard@battelleecology.org,jward@battelleecology.org
D02,SERC,SERC_047,23,,09663,NEON.PLA.D02.SERC.09663,10,10.5,130,2,-1.3,2,-1.3,,,,2.5,,,,,,,,Lcard@battelleecology.org,jward@battelleecology.org
D02,SERC,SERC_047,23,,09658,NEON.PLA.D02.SERC.09658,1,15.4,130,8.2,-1.5,,,,,,,,,,,,,,Lcard@battelleecology.org,jward@battelleecology.org
D02,SERC,SERC_047,23,,09659,NEON.PLA.D02.SERC.09659,1,58.3,130,32.9,-0.1,,,,,,,,,,,,,,Lcard@battelleecology.org,jward@battelleecology.org
D02,SERC,SERC_047,23,,09660,NEON.PLA.D02.SERC.09660,1,61.4,130,33.3,-0.5,,,,,,,,,,,,,,Lcard@battelleecology.org,jward@battelleecology.org
D02,SERC,SERC_047,23,,09662,NEON.PLA.D02.SERC.09662,16,,,,,,,,,,,,,,,,,Tag remains for CDW,Lcard@battelleecology.org,jward@battelleecology.org
D02,SERC,SERC_047,23,,09657,NEON.PLA.D02.SERC.09657,1,31.1,130,16.5,-2.1,,,,,,,,,,,,,,Lcard@battelleecology.org,jward@battelleecology.org
D02,SERC,SERC_047,23,,09654,NEON.PLA.D02.SERC.09654,1,53.4,130,30.6,-2,,,,,,,,,,,,,,Lcard@battelleecology.org,jward@battelleecology.org
D02,SERC,SERC_047,23,,09655,NEON.PLA.D02.SERC.09655,1,33.4,130,17.1,-1.5,,,,,,,,,,,,,,Lcard@battelleecology.org,jward@battelleecology.org
D02,SERC,SERC_047,23,,09656,NEON.PLA.D02.SERC.09656,1,12.1,130,6.1,-1.6,,,,,,,,,,,,,,Lcard@battelleecology.org,jward@battelleecology.org
D02,SCBI,SCBI_052,41,4,05118,NEON.PLA.D02.SCBI.05118,1,6.7,130,4.5,-1.5,,,,,,,,,,,,,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,4,05119,NEON.PLA.D02.SCBI.05119,2,3,130,3.6,0,,,,,,,,,,,,,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,4,05107,NEON.PLA.D02.SCBI.05107,1,2,130,4,0,,,,,,,,,,,,,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,4,05104,NEON.PLA.D02.SCBI.05104,1,8.9,130,4.2,-2.7,,,,,,,,,,,,,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,4,05106,NEON.PLA.D02.SCBI.05106,2,2.1,130,2.3,0,,,,,,,,,,,,,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,4,05106,NEON.PLA.D02.SCBI.05106,2,1.4,130,2.3,0,,,,,,,,,,,,,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,4,05105,NEON.PLA.D02.SCBI.05105,1,9.6,130,3.9,-2.3,,,,,,,,,,,,,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,4,05111,NEON.PLA.D02.SCBI.05111,6,3.9,130,2.9,0,,,,,,,,,,,,,"Damage from Wind throw ",imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,4,05110,NEON.PLA.D02.SCBI.05110,6,5.2,130,1,-2.4,,,,,,,,,,,,,Damage from Wind throw,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,4,05108,NEON.PLA.D02.SCBI.05108,2,4.9,130,4.7,0,,,,,,,,,,,,,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,4,05115,NEON.PLA.D02.SCBI.05115,1,1.7,130,3.1,0,,,,1.3,1,,,inverted cone,2.4,10,0.03,0.02,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,4,05120,NEON.PLA.D02.SCBI.05120,7,3.4,130,3.2,0,,,,4.3,2.1,,,inverted cone,4.5,10,0.14,0.1,Vitis suppression,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,4,05120,NEON.PLA.D02.SCBI.05120,1,1.4,130,3.2,0,,,,4.3,2.1,,,inverted cone,2.6,10,0.14,0.1,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,4,05120,NEON.PLA.D02.SCBI.05120,1,2.3,130,3.2,0,,,,4.3,2.1,,,inverted cone,3.2,10,0.14,0.1,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,4,05122,NEON.PLA.D02.SCBI.05122,1,2.4,130,4.1,0,,,,,,,,,,,,,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,4,05117,NEON.PLA.D02.SCBI.05117,7,1.2,130,2.1,0,,,,1.4,1.2,,,inverted cone,2.2,10,0.03,0.02,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,4,05114,NEON.PLA.D02.SCBI.05114,1,1.4,130,2.8,0,,,,1.4,1,,,inverted cone,1.6,10,0.06,0.04,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,4,05114,NEON.PLA.D02.SCBI.05114,1,1.3,130,2.8,0,,,,1.4,1,,,inverted cone,1.6,10,0.06,0.04,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,4,05121,NEON.PLA.D02.SCBI.05121,8,,,,,,,,,,,,,,,,,"Tag removed. ",imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,4,05123,NEON.PLA.D02.SCBI.05123,1,1,130,1.7,0,,,,1.3,1.2,,,inverted cone,1.6,10,0.06,0.02,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,4,05113,NEON.PLA.D02.SCBI.05113,1,1.4,130,3.2,0,,,,2,1.9,,,inverted cone,2,10,0.15,0.12,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,4,05113,NEON.PLA.D02.SCBI.05113,2,1.5,130,3.2,0,,,,2,1.9,,,inverted cone,2.1,10,0.15,0.12,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,4,05113,NEON.PLA.D02.SCBI.05113,1,1.3,130,3.2,0,,,,2,1.9,,,inverted cone,2,10,0.15,0.12,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,4,05109,NEON.PLA.D02.SCBI.05109,16,,,,,,,,,,,,,,,,,"Dead and down: tagged removed ",imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,4,05102,NEON.PLA.D02.SCBI.05102,1,3.5,130,3.9,0,,,,5.3,3.6,,,inverted cone,4.2,10,0.28,0.24,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,4,05102,NEON.PLA.D02.SCBI.05102,1,2.1,130,3.9,0,,,,5.3,3.6,,,inverted cone,2.6,10,0.28,0.24,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,4,05102,NEON.PLA.D02.SCBI.05102,2,1.1,130,3.9,0,,,,5.3,3.6,,,inverted cone,1.3,10,0.28,0.24,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,4,05102,NEON.PLA.D02.SCBI.05102,1,2.6,130,3.9,0,,,,5.3,3.6,,,inverted cone,3.5,10,0.28,0.24,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,4,05102,NEON.PLA.D02.SCBI.05102,1,3.2,130,3.9,0,,,,5.3,3.6,,,inverted cone,4.2,10,0.28,0.24,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,4,05102,NEON.PLA.D02.SCBI.05102,2,1.4,130,3.9,0,,,,5.3,3.6,,,inverted cone,2,10,0.28,0.24,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,4,05102,NEON.PLA.D02.SCBI.05102,1,2,130,3.9,0,,,,5.3,3.6,,,inverted cone,2.8,10,0.28,0.24,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,4,05102,NEON.PLA.D02.SCBI.05102,1,2.5,130,3.9,0,,,,5.3,3.6,,,inverted cone,3.3,10,0.28,0.24,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,4,05102,NEON.PLA.D02.SCBI.05102,1,2.7,130,3.9,0,,,,5.3,3.6,,,inverted cone,4,10,0.28,0.24,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,4,05102,NEON.PLA.D02.SCBI.05102,1,2.9,130,3.9,0,,,,5.3,3.6,,,inverted cone,3.8,10,0.28,0.24,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,1,05403,NEON.PLA.D02.SCBI.05403,1,2.1,130,2.9,0,,,,2.8,2.4,,,inverted cone,3,10,0.1,0.05,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,1,05403,NEON.PLA.D02.SCBI.05403,1,1.1,130,2.9,0,,,,2.8,2.4,,,inverted cone,2.4,10,0.1,0.05,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,1,05403,NEON.PLA.D02.SCBI.05403,1,1.4,130,2.9,0,,,,2.8,2.4,,,inverted cone,2,10,0.1,0.05,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,1,05405,NEON.PLA.D02.SCBI.05405,1,3.9,130,3.4,0,,,,4.7,3.2,,,inverted cone,5.5,10,0.23,0.09,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,1,05405,NEON.PLA.D02.SCBI.05405,1,3.8,130,3.4,0,,,,4.7,3.2,,,inverted cone,4.8,10,0.23,0.09,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,1,05405,NEON.PLA.D02.SCBI.05405,2,1.9,130,3.4,0,,,,4.7,3.2,,,inverted cone,2.7,10,0.23,0.09,Cause of death unknown,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,1,05404,NEON.PLA.D02.SCBI.05404,2,,,1.5,0,,,,0.9,0.4,,,inverted cone,1.3,10,0.02,0.02,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,1,05401,NEON.PLA.D02.SCBI.05401,1,1.1,130,2.5,0,,,,1.5,1.4,,,inverted cone,1.7,10,0.07,0.03,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_052,41,1,05401,NEON.PLA.D02.SCBI.05401,1,1.1,130,2.5,0,,,,1.5,1.4,,,inverted cone,1.5,10,0.07,0.03,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,2,03693,NEON.PLA.D02.SCBI.03693,1,,,0.8,0,,,,,,,,,1.2,10,,,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,2,03692,NEON.PLA.D02.SCBI.03692,1,,,1.1,0,,,,0.6,0.4,,,cylinder,1.4,10,,,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,2,03699,NEON.PLA.D02.SCBI.03699,1,,,0.9,0,,,,0.7,0.6,,,inverted cone,1.5,10,0.09,0.07,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,2,03695,NEON.PLA.D02.SCBI.03695,6,,,0.2,0,,,,0.2,0.2,,,cylinder,1,10,,,Windthrow,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,2,03697,NEON.PLA.D02.SCBI.03697,1,,,0.9,0,,,,0.8,0.4,,,inverted cone,1,10,0.02,0.01,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,2,13420,NEON.PLA.D02.SCBI.13420,1,,,1.3,0,,,,0.4,0.2,,,inverted cone,1,10,0.02,0.1,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,2,03699,NEON.PLA.D02.SCBI.03699,1,,,0.9,0,,,,0.7,0.6,,,inverted cone,1.4,10,0.09,0.07,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,2,03698,NEON.PLA.D02.SCBI.03698,1,,,1.4,0,,,,1.7,1.5,,,oblate half-sphere,1.2,10,,,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,2,03698,NEON.PLA.D02.SCBI.03698,7,,,1.4,0,,,,1.7,1.5,,,oblate half-sphere,1.3,10,,,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,2,03698,NEON.PLA.D02.SCBI.03698,1,,,1.4,0,,,,1.7,1.5,,,oblate half-sphere,1.3,10,,,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,2,03698,NEON.PLA.D02.SCBI.03698,1,,,1.4,0,,,,1.7,1.5,,,oblate half-sphere,1.2,10,,,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,2,03698,NEON.PLA.D02.SCBI.03698,1,,,1.4,0,,,,1.7,1.5,,,oblate half-sphere,1.2,10,,,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,2,03698,NEON.PLA.D02.SCBI.03698,1,,,1.4,0,,,,1.7,1.5,,,oblate half-sphere,1,10,,,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,2,03698,NEON.PLA.D02.SCBI.03698,1,,,1.4,0,,,,1.7,1.5,,,oblate half-sphere,1,10,,,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,2,03698,NEON.PLA.D02.SCBI.03698,1,,,1.4,0,,,,1.7,1.5,,,oblate half-sphere,1.1,10,,,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,2,03698,NEON.PLA.D02.SCBI.03698,1,,,1.4,0,,,,1.7,1.5,,,oblate half-sphere,1.1,10,,,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,2,05199,NEON.PLA.D02.SCBI.05199,1,,,0.9,0,,,,0.5,0.3,,,inverted cone,1.1,10,0.01,0.01,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,2,03700,NEON.PLA.D02.SCBI.03700,1,,,1.2,0,,,,0.4,0.4,,,inverted cone,1,10,0.01,0.01,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,2,05200,NEON.PLA.D02.SCBI.05200,1,,,1.3,0,,,,0.5,0.4,,,inverted cone,1.1,10,0.02,0.01,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,2,03694,NEON.PLA.D02.SCBI.03694,8,,,,,,,,,,,,,,,,,Tag previously removed . No longer roots in plot,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,2,03696,NEON.PLA.D02.SCBI.03696,8,,,,,,,,,,,,,,,,,Not found. Tag remains,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,2,05198,NEON.PLA.D02.SCBI.05198,8,,,,,,,,,,,,,,,,,Not found. Tag remains,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,4,05180,NEON.PLA.D02.SCBI.05180,1,,,1.3,0,,,,0.7,0.6,,,inverted cone,1.3,10,0.03,0.02,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,4,05183,NEON.PLA.D02.SCBI.05183,1,,,1.3,0,,,,,,,,,1.3,10,,,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,4,05191,NEON.PLA.D02.SCBI.05191,1,1.8,130,2.9,0,,,,3.2,2,,,inverted cone,3,10,0.14,0.08,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,4,05191,NEON.PLA.D02.SCBI.05191,1,1.9,130,2.9,0,,,,3.2,2,,,inverted cone,3,10,0.14,0.08,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,4,05193,NEON.PLA.D02.SCBI.05193,1,1.3,130,2.3,0,,,,1.8,1.5,,,inverted cone,1.8,10,0.12,0.05,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,4,05192,NEON.PLA.D02.SCBI.05192,6,,,0.6,0,,,,,,,,,1.4,10,,,Windthrow damage,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,4,13680,NEON.PLA.D02.SCBI.13680,1,,,0.9,0,,,,0.7,0.6,,,inverted cone,1.1,10,0.01,0.01,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,4,11948,NEON.PLA.D02.SCBI.11948,6,,,1.6,0,,,,,,,,,1.5,10,,,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,4,13419,NEON.PLA.D02.SCBI.13419,7,,,0.8,0,,,,,,,,,1.6,10,,,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,4,05197,NEON.PLA.D02.SCBI.05197,1,,,1.2,0,,,,0.6,0.4,,,inverted cone,1.7,10,0.08,0.03,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,4,13418,NEON.PLA.D02.SCBI.13418,1,,,1.5,0,,,,0.6,0.4,,,inverted cone,1.2,10,0.02,0.01,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,4,05196,NEON.PLA.D02.SCBI.05196,1,,,1.2,0,,,,0.4,0.2,,,inverted cone,1.4,10,0.01,0.01,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,4,11949,NEON.PLA.D02.SCBI.11949,1,,,1.1,0,,,,,,,,,1.2,10,,,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,4,05185,NEON.PLA.D02.SCBI.05185,6,,,0.7,0,,,,1.1,0.4,,,inverted cone,1.5,10,0.02,0.01,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,4,05186,NEON.PLA.D02.SCBI.05186,1,,,1.1,0,,,,0.7,0.6,,,inverted cone,1.4,10,0.02,0.01,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,4,13679,NEON.PLA.D02.SCBI.13679,1,,,0.8,0,,,,1.1,0.7,,,inverted cone,1.3,10,0.01,0.01,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,4,10866,NEON.PLA.D02.SCBI.10866,1,1.3,130,,,,,,,,,,,,,,,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,4,13416,NEON.PLA.D02.SCBI.13416,1,,,1.4,0,,,,,,,,,1,10,,,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,4,05188,NEON.PLA.D02.SCBI.05188,6,,,1.9,0,,,,,,,,,1.8,10,,,Damage due to deer rub,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,4,05189,NEON.PLA.D02.SCBI.05189,1,,,1.4,0,,,,1.1,0.6,,,inverted cone,1.4,10,0.01,0.06,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,4,05182,NEON.PLA.D02.SCBI.05182,1,,,1.3,0,,,,,,,,,1.3,10,,,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,4,13417,NEON.PLA.D02.SCBI.13417,1,,,1,0,,,,0.6,0.5,,,inverted cone,1.1,10,0.04,0.01,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,4,05184,NEON.PLA.D02.SCBI.05184,1,,,1.8,0,,,,,,,,,1.7,10,,,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,4,05181,NEON.PLA.D02.SCBI.05181,1,,,1.3,0,,,,1.1,0.5,,,inverted cone,1.6,10,0.07,0.02,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,4,05181,NEON.PLA.D02.SCBI.05181,6,,,1.3,0,,,,1.1,0.5,,,inverted cone,1.6,10,0.07,0.02,Damage due to windthrow,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,4,05190,NEON.PLA.D02.SCBI.05190,8,,,,,,,,,,,,,,,,,Tag removed. Dead on ground,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,4,05187,NEON.PLA.D02.SCBI.05187,8,,,,,,,,,,,,,,,,,Tag remains. Not found,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,4,05194,NEON.PLA.D02.SCBI.05194,8,,,,,,,,,,,,,,,,,Tag remains. Not found,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,23,4,05195,NEON.PLA.D02.SCBI.05195,8,,,,,,,,,,,,,,,,,Tag remains. Not found,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,39,1,05174,NEON.PLA.D02.SCBI.05174,1,,,2,0,,,,1.1,0.9,,,inverted cone,1.6,10,0.05,0.02,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,39,3,05172,NEON.PLA.D02.SCBI.05172,1,,,1.3,0,,,,,,,,,1.4,10,,,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,39,1,05175,NEON.PLA.D02.SCBI.05175,1,,,1.3,0,,,0.4,0.8,0.8,,,ellipsoid or sphere,2.6,10,,,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,39,1,13415,NEON.PLA.D02.SCBI.13415,1,,,1.8,0,,,,,,,,,1.5,10,,,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,39,1,05176,NEON.PLA.D02.SCBI.05176,6,,,2,0,,,,,,,,,1.6,10,,,Main bole damage,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,39,1,05177,NEON.PLA.D02.SCBI.05177,1,1.5,130,2.2,0,,,,2.2,1.7,,,inverted cone,2.4,10,0.11,0.08,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,39,1,05179,NEON.PLA.D02.SCBI.05179,1,,,1.7,0,,,,0.6,0.6,,,inverted cone,1.2,10,0.13,0.07,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,39,1,05179,NEON.PLA.D02.SCBI.05179,2,,,1.7,0,,,,0.6,0.6,,,inverted cone,1.1,10,0.13,0.07,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,39,1,05179,NEON.PLA.D02.SCBI.05179,2,,,1.7,0,,,,0.6,0.6,,,inverted cone,1.5,10,0.13,0.07,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,39,1,05179,NEON.PLA.D02.SCBI.05179,2,,,1.7,0,,,,0.6,0.6,,,inverted cone,2,10,0.13,0.07,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,39,1,05178,NEON.PLA.D02.SCBI.05178,6,2.3,130,3.3,0,,,,2,1.9,,,inverted cone,2.8,10,0.14,0.12,Deer rub on main bole,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,39,1,05178,NEON.PLA.D02.SCBI.05178,1,1.9,130,3.3,0,,,,2,1.9,,,inverted cone,2.8,10,0.14,0.12,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,39,1,05178,NEON.PLA.D02.SCBI.05178,1,1.3,130,3.3,0,,,,2,1.9,,,inverted cone,1.9,10,0.14,0.12,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,39,1,05178,NEON.PLA.D02.SCBI.05178,1,1.5,130,3.3,0,,,,2,1.9,,,inverted cone,2,10,0.14,0.12,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,39,1,05178,NEON.PLA.D02.SCBI.05178,1,1.1,130,3.3,0,,,,2,1.9,,,inverted cone,1.7,10,0.14,0.12,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,39,3,05169,NEON.PLA.D02.SCBI.05169,1,,,1.2,0,,,,0.7,0.5,,,inverted cone,1.5,10,0.1,0.07,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,39,3,05169,NEON.PLA.D02.SCBI.05169,1,,,1.2,0,,,,0.7,0.5,,,inverted cone,1,10,0.1,0.07,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,39,3,05170,NEON.PLA.D02.SCBI.05170,1,,,1,0,,,,1.1,0.5,,,inverted cone,1.4,10,0.09,0.03,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,39,3,05173,NEON.PLA.D02.SCBI.05173,8,,,,,,,,,,,,,,,,,Too small tag remains,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,39,3,05160,NEON.PLA.D02.SCBI.05160,1,,,1.1,0,,,,1.2,0.9,,,inverted cone,1.6,10,0.08,0.05,,imatlock@field-ops.org,llemmon@field-ops.org
D02,SCBI,SCBI_053,39,3,05160,NEON.PLA.D02.SCBI.05160,1,,,1.1,0,,,,1.2,0.9,,,inverted cone,1.3,10,0.08,0.05,,imatlock@field-ops.org,llemmon@field-ops.org
